Id,y
45546,4
45547,1
45548,2
45549,4
45550,2
45551,1
45552,2
45553,2
45554,4
45555,2
45556,2
45557,3
45558,1
45559,3
45560,4
45561,3
45562,4
45563,1
45564,2
45565,3
45566,2
45567,0
45568,1
45569,3
45570,3
45571,0
45572,0
45573,0
45574,3
45575,0
45576,1
45577,1
45578,1
45579,0
45580,3
45581,2
45582,1
45583,0
45584,3
45585,3
45586,2
45587,3
45588,2
45589,2
45590,2
45591,1
45592,0
45593,0
45594,0
45595,1
45596,2
45597,3
45598,3
45599,4
45600,3
45601,4
45602,0
45603,1
45604,3
45605,0
45606,2
45607,2
45608,4
45609,0
45610,4
45611,2
45612,1
45613,4
45614,1
45615,1
45616,4
45617,2
45618,2
45619,4
45620,2
45621,1
45622,2
45623,0
45624,4
45625,1
45626,0
45627,2
45628,3
45629,3
45630,1
45631,3
45632,0
45633,2
45634,3
45635,1
45636,2
45637,1
45638,1
45639,4
45640,4
45641,3
45642,2
45643,1
45644,3
45645,2
45646,0
45647,1
45648,1
45649,4
45650,3
45651,3
45652,1
45653,0
45654,1
45655,1
45656,2
45657,0
45658,4
45659,0
45660,0
45661,0
45662,4
45663,0
45664,0
45665,3
45666,0
45667,1
45668,1
45669,2
45670,3
45671,3
45672,4
45673,4
45674,4
45675,3
45676,3
45677,4
45678,4
45679,4
45680,2
45681,3
45682,4
45683,2
45684,0
45685,1
45686,1
45687,2
45688,1
45689,2
45690,2
45691,4
45692,1
45693,4
45694,1
45695,0
45696,3
45697,2
45698,3
45699,3
45700,2
45701,1
45702,1
45703,3
45704,3
45705,0
45706,1
45707,1
45708,2
45709,4
45710,3
45711,1
45712,0
45713,0
45714,4
45715,2
45716,3
45717,0
45718,1
45719,2
45720,0
45721,0
45722,0
45723,3
45724,4
45725,2
45726,1
45727,2
45728,4
45729,3
45730,2
45731,4
45732,3
45733,1
45734,2
45735,2
45736,4
45737,0
45738,1
45739,2
45740,1
45741,2
45742,2
45743,4
45744,1
45745,3
45746,4
45747,1
45748,1
45749,4
45750,4
45751,3
45752,1
45753,0
45754,0
45755,3
45756,4
45757,2
45758,4
45759,2
45760,1
45761,1
45762,4
45763,1
45764,3
45765,1
45766,3
45767,4
45768,4
45769,1
45770,3
45771,1
45772,2
45773,0
45774,2
45775,2
45776,2
45777,0
45778,1
45779,2
45780,3
45781,1
45782,4
45783,2
45784,3
45785,3
45786,3
45787,2
45788,4
45789,2
45790,4
45791,0
45792,0
45793,4
45794,3
45795,0
45796,0
45797,0
45798,3
45799,4
45800,4
45801,0
45802,0
45803,3
45804,1
45805,2
45806,0
45807,1
45808,3
45809,4
45810,1
45811,1
45812,1
45813,4
45814,1
45815,1
45816,1
45817,3
45818,1
45819,4
45820,0
45821,1
45822,3
45823,3
45824,3
45825,2
45826,0
45827,4
45828,4
45829,4
45830,2
45831,1
45832,4
45833,0
45834,2
45835,1
45836,3
45837,1
45838,1
45839,4
45840,4
45841,0
45842,0
45843,3
45844,4
45845,4
45846,0
45847,3
45848,3
45849,1
45850,0
45851,1
45852,0
45853,0
45854,1
45855,2
45856,0
45857,1
45858,3
45859,1
45860,3
45861,0
45862,1
45863,2
45864,4
45865,1
45866,2
45867,2
45868,4
45869,2
45870,1
45871,4
45872,2
45873,2
45874,2
45875,1
45876,1
45877,2
45878,3
45879,3
45880,3
45881,0
45882,2
45883,3
45884,1
45885,2
45886,2
45887,1
45888,1
45889,0
45890,1
45891,4
45892,3
45893,1
45894,0
45895,1
45896,0
45897,4
45898,0
45899,2
45900,1
45901,1
45902,3
45903,1
45904,0
45905,1
45906,0
45907,4
45908,3
45909,1
45910,4
45911,4
45912,3
45913,1
45914,3
45915,1
45916,2
45917,3
45918,2
45919,3
45920,3
45921,1
45922,1
45923,0
45924,1
45925,1
45926,4
45927,4
45928,1
45929,3
45930,0
45931,1
45932,1
45933,2
45934,3
45935,3
45936,3
45937,2
45938,3
45939,0
45940,3
45941,0
45942,4
45943,1
45944,2
45945,0
45946,1
45947,3
45948,4
45949,4
45950,4
45951,0
45952,3
45953,4
45954,0
45955,4
45956,3
45957,3
45958,0
45959,2
45960,1
45961,1
45962,2
45963,3
45964,0
45965,3
45966,4
45967,1
45968,3
45969,2
45970,4
45971,1
45972,1
45973,0
45974,4
45975,1
45976,2
45977,2
45978,1
45979,4
45980,4
45981,0
45982,3
45983,2
45984,0
45985,1
45986,0
45987,1
45988,0
45989,2
45990,3
45991,0
45992,0
45993,3
45994,1
45995,2
45996,2
45997,3
45998,4
45999,2
46000,2
46001,0
46002,2
46003,3
46004,3
46005,0
46006,0
46007,3
46008,2
46009,1
46010,0
46011,1
46012,0
46013,0
46014,1
46015,0
46016,3
46017,4
46018,1
46019,2
46020,2
46021,0
46022,2
46023,3
46024,1
46025,4
46026,0
46027,4
46028,2
46029,3
46030,2
46031,0
46032,1
46033,2
46034,3
46035,0
46036,0
46037,3
46038,1
46039,1
46040,0
46041,1
46042,0
46043,1
46044,0
46045,3
46046,4
46047,1
46048,0
46049,4
46050,3
46051,2
46052,0
46053,0
46054,3
46055,1
46056,1
46057,0
46058,0
46059,4
46060,2
46061,4
46062,4
46063,2
46064,4
46065,4
46066,1
46067,1
46068,3
46069,3
46070,3
46071,0
46072,1
46073,3
46074,3
46075,3
46076,0
46077,2
46078,4
46079,2
46080,4
46081,1
46082,3
46083,3
46084,1
46085,0
46086,2
46087,3
46088,0
46089,4
46090,1
46091,1
46092,4
46093,2
46094,3
46095,1
46096,3
46097,0
46098,0
46099,0
46100,0
46101,0
46102,4
46103,4
46104,4
46105,1
46106,2
46107,1
46108,0
46109,0
46110,4
46111,4
46112,1
46113,4
46114,4
46115,3
46116,1
46117,4
46118,2
46119,4
46120,4
46121,4
46122,2
46123,1
46124,3
46125,1
46126,2
46127,2
46128,2
46129,1
46130,1
46131,0
46132,0
46133,1
46134,3
46135,3
46136,3
46137,0
46138,2
46139,1
46140,0
46141,1
46142,2
46143,0
46144,3
46145,4
46146,3
46147,3
46148,1
46149,2
46150,1
46151,3
46152,3
46153,2
46154,3
46155,3
46156,3
46157,3
46158,3
46159,2
46160,0
46161,0
46162,3
46163,1
46164,0
46165,2
46166,4
46167,1
46168,0
46169,0
46170,2
46171,0
46172,3
46173,4
46174,0
46175,2
46176,3
46177,3
46178,4
46179,4
46180,2
46181,2
46182,0
46183,1
46184,2
46185,0
46186,4
46187,4
46188,3
46189,1
46190,4
46191,3
46192,3
46193,3
46194,3
46195,4
46196,2
46197,3
46198,0
46199,4
46200,2
46201,1
46202,2
46203,2
46204,0
46205,2
46206,3
46207,3
46208,3
46209,4
46210,2
46211,3
46212,3
46213,2
46214,4
46215,0
46216,4
46217,0
46218,4
46219,0
46220,0
46221,4
46222,2
46223,1
46224,3
46225,3
46226,4
46227,2
46228,0
46229,4
46230,4
46231,4
46232,1
46233,4
46234,1
46235,2
46236,3
46237,3
46238,4
46239,3
46240,3
46241,4
46242,4
46243,4
46244,0
46245,2
46246,1
46247,4
46248,3
46249,1
46250,3
46251,4
46252,4
46253,1
46254,4
46255,2
46256,3
46257,1
46258,1
46259,3
46260,3
46261,4
46262,3
46263,2
46264,3
46265,3
46266,3
46267,3
46268,1
46269,2
46270,0
46271,0
46272,2
46273,4
46274,3
46275,3
46276,0
46277,3
46278,1
46279,4
46280,4
46281,3
46282,3
46283,3
46284,3
46285,2
46286,2
46287,0
46288,1
46289,1
46290,2
46291,1
46292,1
46293,3
46294,0
46295,4
46296,0
46297,4
46298,2
46299,0
46300,0
46301,4
46302,3
46303,0
46304,0
46305,2
46306,1
46307,4
46308,3
46309,3
46310,4
46311,1
46312,3
46313,1
46314,3
46315,4
46316,2
46317,4
46318,4
46319,4
46320,0
46321,4
46322,2
46323,1
46324,1
46325,1
46326,1
46327,4
46328,3
46329,0
46330,3
46331,1
46332,3
46333,0
46334,1
46335,4
46336,0
46337,4
46338,4
46339,1
46340,0
46341,0
46342,4
46343,3
46344,4
46345,1
46346,0
46347,2
46348,4
46349,3
46350,2
46351,2
46352,3
46353,2
46354,4
46355,0
46356,2
46357,0
46358,4
46359,4
46360,1
46361,2
46362,1
46363,4
46364,2
46365,4
46366,4
46367,0
46368,0
46369,1
46370,3
46371,1
46372,3
46373,4
46374,2
46375,3
46376,2
46377,1
46378,0
46379,1
46380,2
46381,1
46382,1
46383,1
46384,3
46385,4
46386,0
46387,2
46388,4
46389,1
46390,3
46391,0
46392,1
46393,3
46394,0
46395,1
46396,3
46397,1
46398,2
46399,1
46400,1
46401,4
46402,4
46403,1
46404,3
46405,2
46406,3
46407,0
46408,3
46409,4
46410,3
46411,4
46412,1
46413,1
46414,0
46415,0
46416,3
46417,4
46418,3
46419,2
46420,4
46421,1
46422,2
46423,1
46424,4
46425,3
46426,0
46427,4
46428,3
46429,3
46430,4
46431,3
46432,3
46433,1
46434,0
46435,3
46436,3
46437,2
46438,2
46439,3
46440,1
46441,0
46442,1
46443,2
46444,3
46445,1
46446,4
46447,2
46448,0
46449,3
46450,4
46451,0
46452,4
46453,3
46454,0
46455,4
46456,3
46457,2
46458,1
46459,1
46460,3
46461,1
46462,3
46463,0
46464,3
46465,4
46466,1
46467,0
46468,0
46469,1
46470,1
46471,2
46472,0
46473,2
46474,4
46475,0
46476,2
46477,4
46478,4
46479,1
46480,2
46481,4
46482,4
46483,1
46484,4
46485,0
46486,2
46487,2
46488,0
46489,2
46490,3
46491,2
46492,3
46493,0
46494,1
46495,1
46496,4
46497,1
46498,2
46499,1
46500,4
46501,2
46502,4
46503,3
46504,1
46505,2
46506,0
46507,1
46508,3
46509,2
46510,1
46511,0
46512,3
46513,1
46514,3
46515,4
46516,4
46517,3
46518,4
46519,3
46520,2
46521,0
46522,4
46523,2
46524,3
46525,3
46526,4
46527,0
46528,4
46529,1
46530,2
46531,4
46532,4
46533,2
46534,4
46535,2
46536,1
46537,2
46538,0
46539,4
46540,4
46541,0
46542,0
46543,4
46544,1
46545,0
46546,4
46547,2
46548,1
46549,1
46550,4
46551,0
46552,4
46553,3
46554,1
46555,1
46556,2
46557,4
46558,2
46559,1
46560,2
46561,0
46562,1
46563,2
46564,4
46565,2
46566,3
46567,1
46568,3
46569,1
46570,1
46571,0
46572,2
46573,3
46574,3
46575,4
46576,2
46577,0
46578,2
46579,3
46580,2
46581,1
46582,0
46583,1
46584,1
46585,2
46586,2
46587,4
46588,1
46589,1
46590,3
46591,2
46592,3
46593,2
46594,3
46595,0
46596,4
46597,3
46598,4
46599,1
46600,1
46601,0
46602,1
46603,2
46604,1
46605,3
46606,4
46607,3
46608,3
46609,2
46610,2
46611,1
46612,0
46613,4
46614,1
46615,4
46616,2
46617,2
46618,1
46619,4
46620,2
46621,4
46622,1
46623,4
46624,2
46625,3
46626,2
46627,4
46628,1
46629,3
46630,0
46631,1
46632,3
46633,0
46634,3
46635,3
46636,1
46637,3
46638,3
46639,1
46640,3
46641,1
46642,4
46643,3
46644,1
46645,0
46646,3
46647,3
46648,4
46649,3
46650,2
46651,1
46652,2
46653,4
46654,0
46655,0
46656,2
46657,2
46658,1
46659,0
46660,2
46661,0
46662,1
46663,1
46664,4
46665,2
46666,1
46667,2
46668,4
46669,0
46670,0
46671,2
46672,1
46673,2
46674,3
46675,0
46676,0
46677,0
46678,3
46679,4
46680,0
46681,2
46682,2
46683,1
46684,4
46685,3
46686,3
46687,2
46688,2
46689,0
46690,2
46691,0
46692,3
46693,3
46694,2
46695,4
46696,4
46697,0
46698,1
46699,2
46700,1
46701,2
46702,0
46703,1
46704,2
46705,3
46706,4
46707,4
46708,4
46709,2
46710,2
46711,1
46712,3
46713,2
46714,4
46715,2
46716,2
46717,4
46718,0
46719,3
46720,0
46721,3
46722,2
46723,2
46724,4
46725,2
46726,0
46727,4
46728,1
46729,0
46730,4
46731,3
46732,4
46733,2
46734,3
46735,4
46736,2
46737,4
46738,1
46739,3
46740,4
46741,2
46742,4
46743,4
46744,3
46745,2
46746,1
46747,1
46748,3
46749,4
46750,0
46751,2
46752,2
46753,1
46754,1
46755,2
46756,2
46757,0
46758,2
46759,3
46760,0
46761,2
46762,2
46763,1
46764,0
46765,0
46766,1
46767,1
46768,4
46769,3
46770,4
46771,3
46772,3
46773,3
46774,2
46775,1
46776,0
46777,4
46778,1
46779,2
46780,3
46781,4
46782,2
46783,0
46784,1
46785,1
46786,1
46787,0
46788,1
46789,4
46790,3
46791,3
46792,0
46793,0
46794,2
46795,0
46796,1
46797,0
46798,0
46799,0
46800,2
46801,4
46802,3
46803,4
46804,0
46805,1
46806,1
46807,4
46808,2
46809,2
46810,0
46811,4
46812,1
46813,0
46814,1
46815,0
46816,0
46817,1
46818,2
46819,1
46820,3
46821,3
46822,1
46823,1
46824,2
46825,0
46826,1
46827,3
46828,4
46829,4
46830,4
46831,3
46832,4
46833,3
46834,0
46835,2
46836,2
46837,4
46838,3
46839,4
46840,4
46841,0
46842,1
46843,1
46844,0
46845,0
46846,3
46847,1
46848,1
46849,3
46850,2
46851,3
46852,0
46853,0
46854,4
46855,0
46856,2
46857,0
46858,2
46859,0
46860,2
46861,4
46862,4
46863,1
46864,0
46865,1
46866,0
46867,2
46868,1
46869,4
46870,4
46871,1
46872,2
46873,0
46874,0
46875,0
46876,0
46877,2
46878,4
46879,1
46880,4
46881,4
46882,2
46883,2
46884,2
46885,2
46886,0
46887,4
46888,2
46889,1
46890,0
46891,1
46892,2
46893,4
46894,3
46895,2
46896,2
46897,2
46898,2
46899,4
46900,0
46901,4
46902,3
46903,3
46904,4
46905,4
46906,2
46907,0
46908,2
46909,2
46910,4
46911,2
46912,3
46913,3
46914,2
46915,1
46916,1
46917,1
46918,0
46919,2
46920,1
46921,1
46922,3
46923,0
46924,4
46925,2
46926,4
46927,1
46928,2
46929,2
46930,2
46931,0
46932,4
46933,1
46934,4
46935,4
46936,3
46937,0
46938,3
46939,0
46940,1
46941,1
46942,3
46943,2
46944,1
46945,0
46946,4
46947,1
46948,2
46949,2
46950,0
46951,4
46952,3
46953,1
46954,4
46955,3
46956,1
46957,1
46958,4
46959,4
46960,0
46961,2
46962,1
46963,2
46964,2
46965,3
46966,1
46967,3
46968,1
46969,2
46970,0
46971,0
46972,0
46973,1
46974,4
46975,3
46976,1
46977,4
46978,0
46979,1
46980,2
46981,4
46982,1
46983,1
46984,0
46985,2
46986,3
46987,1
46988,1
46989,4
46990,2
46991,0
46992,3
46993,1
46994,2
46995,0
46996,3
46997,3
46998,2
46999,0
47000,3
47001,1
47002,2
47003,1
47004,2
47005,3
47006,2
47007,0
47008,0
47009,3
47010,2
47011,0
47012,4
47013,3
47014,1
47015,0
47016,3
47017,2
47018,3
47019,2
47020,0
47021,1
47022,1
47023,3
47024,2
47025,3
47026,4
47027,0
47028,4
47029,3
47030,4
47031,1
47032,3
47033,2
47034,4
47035,1
47036,1
47037,3
47038,4
47039,4
47040,2
47041,4
47042,0
47043,1
47044,3
47045,3
47046,3
47047,1
47048,0
47049,1
47050,1
47051,1
47052,2
47053,4
47054,0
47055,2
47056,2
47057,1
47058,3
47059,1
47060,1
47061,3
47062,3
47063,2
47064,2
47065,3
47066,4
47067,1
47068,2
47069,0
47070,1
47071,3
47072,1
47073,1
47074,1
47075,4
47076,1
47077,3
47078,1
47079,0
47080,3
47081,4
47082,2
47083,1
47084,4
47085,4
47086,4
47087,3
47088,1
47089,3
47090,3
47091,0
47092,4
47093,0
47094,1
47095,0
47096,1
47097,4
47098,3
47099,4
47100,4
47101,2
47102,2
47103,4
47104,3
47105,0
47106,4
47107,1
47108,2
47109,0
47110,1
47111,4
47112,3
47113,2
47114,2
47115,3
47116,4
47117,1
47118,2
47119,2
47120,1
47121,1
47122,3
47123,3
47124,0
47125,1
47126,1
47127,3
47128,1
47129,2
47130,2
47131,0
47132,1
47133,2
47134,2
47135,2
47136,3
47137,3
47138,4
47139,4
47140,4
47141,3
47142,0
47143,2
47144,2
47145,3
47146,2
47147,0
47148,0
47149,1
47150,4
47151,0
47152,3
47153,1
47154,0
47155,2
47156,3
47157,1
47158,1
47159,0
47160,2
47161,0
47162,4
47163,0
47164,2
47165,4
47166,1
47167,2
47168,4
47169,2
47170,3
47171,3
47172,4
47173,1
47174,1
47175,4
47176,3
47177,0
47178,0
47179,1
47180,4
47181,2
47182,2
47183,0
47184,0
47185,3
47186,1
47187,1
47188,2
47189,3
47190,3
47191,4
47192,1
47193,3
47194,2
47195,0
47196,1
47197,4
47198,0
47199,1
47200,3
47201,1
47202,1
47203,4
47204,4
47205,1
47206,2
47207,0
47208,0
47209,0
47210,4
47211,2
47212,3
47213,2
47214,1
47215,1
47216,0
47217,1
47218,4
47219,4
47220,3
47221,3
47222,2
47223,3
47224,0
47225,2
47226,1
47227,4
47228,1
47229,3
47230,3
47231,2
47232,3
47233,4
47234,4
47235,4
47236,3
47237,0
47238,4
47239,0
47240,4
47241,0
47242,0
47243,2
47244,3
47245,3
47246,3
47247,0
47248,0
47249,2
47250,1
47251,3
47252,4
47253,4
47254,0
47255,2
47256,1
47257,4
47258,2
47259,2
47260,3
47261,1
47262,1
47263,3
47264,2
47265,0
47266,0
47267,0
47268,1
47269,1
47270,2
47271,0
47272,3
47273,3
47274,3
47275,4
47276,3
47277,4
47278,0
47279,3
47280,0
47281,3
47282,3
47283,2
47284,2
47285,3
47286,3
47287,1
47288,2
47289,0
47290,1
47291,2
47292,4
47293,2
47294,3
47295,0
47296,3
47297,2
47298,2
47299,3
47300,0
47301,2
47302,4
47303,4
47304,1
47305,3
47306,0
47307,3
47308,1
47309,2
47310,4
47311,2
47312,1
47313,3
47314,4
47315,3
47316,3
47317,4
47318,2
47319,3
47320,1
47321,1
47322,1
47323,1
47324,0
47325,3
47326,4
47327,2
47328,4
47329,3
47330,0
47331,2
47332,1
47333,0
47334,0
47335,1
47336,4
47337,4
47338,1
47339,1
47340,0
47341,1
47342,4
47343,4
47344,1
47345,0
47346,1
47347,0
47348,3
47349,3
47350,0
47351,4
47352,0
47353,1
47354,2
47355,0
47356,1
47357,0
47358,4
47359,1
47360,3
47361,4
47362,0
47363,4
47364,1
47365,0
47366,0
47367,4
47368,1
47369,0
47370,0
47371,1
47372,3
47373,4
47374,0
47375,1
47376,2
47377,3
47378,0
47379,3
47380,1
47381,1
47382,1
47383,0
47384,1
47385,2
47386,2
47387,1
47388,3
47389,2
47390,4
47391,1
47392,0
47393,4
47394,1
47395,2
47396,3
47397,1
47398,3
47399,2
47400,4
47401,4
47402,0
47403,0
47404,2
47405,0
47406,0
47407,4
47408,1
47409,2
47410,4
47411,1
47412,2
47413,4
47414,2
47415,3
47416,2
47417,1
47418,2
47419,4
47420,0
47421,4
47422,2
47423,1
47424,2
47425,4
47426,3
47427,4
47428,1
47429,4
47430,0
47431,3
47432,1
47433,1
47434,2
47435,1
47436,0
47437,0
47438,1
47439,2
47440,2
47441,1
47442,3
47443,3
47444,3
47445,4
47446,3
47447,1
47448,0
47449,0
47450,0
47451,2
47452,2
47453,4
47454,1
47455,0
47456,4
47457,4
47458,1
47459,0
47460,3
47461,1
47462,2
47463,2
47464,4
47465,2
47466,0
47467,2
47468,0
47469,3
47470,2
47471,2
47472,2
47473,1
47474,2
47475,4
47476,4
47477,0
47478,3
47479,0
47480,2
47481,4
47482,4
47483,1
47484,3
47485,2
47486,2
47487,2
47488,1
47489,2
47490,3
47491,2
47492,3
47493,0
47494,1
47495,4
47496,2
47497,0
47498,4
47499,3
47500,4
47501,3
47502,4
47503,4
47504,2
47505,4
47506,2
47507,4
47508,2
47509,4
47510,1
47511,4
47512,2
47513,3
47514,3
47515,4
47516,2
47517,1
47518,3
47519,3
47520,1
47521,0
47522,2
47523,4
47524,3
47525,2
47526,1
47527,2
47528,1
47529,4
47530,4
47531,0
47532,3
47533,1
47534,1
47535,0
47536,0
47537,1
47538,0
47539,4
47540,0
47541,3
47542,0
47543,0
47544,2
47545,1
47546,1
47547,0
47548,2
47549,3
47550,1
47551,3
47552,1
47553,1
47554,1
47555,2
47556,0
47557,0
47558,1
47559,3
47560,4
47561,4
47562,1
47563,1
47564,4
47565,2
47566,1
47567,0
47568,2
47569,2
47570,4
47571,0
47572,1
47573,4
47574,1
47575,0
47576,2
47577,1
47578,3
47579,3
47580,0
47581,3
47582,3
47583,4
47584,2
47585,3
47586,3
47587,4
47588,4
47589,2
47590,1
47591,1
47592,3
47593,1
47594,4
47595,4
47596,2
47597,0
47598,3
47599,4
47600,4
47601,1
47602,1
47603,1
47604,4
47605,2
47606,4
47607,3
47608,0
47609,1
47610,4
47611,0
47612,2
47613,0
47614,2
47615,2
47616,0
47617,4
47618,4
47619,4
47620,2
47621,0
47622,1
47623,1
47624,0
47625,4
47626,0
47627,4
47628,3
47629,0
47630,3
47631,3
47632,2
47633,1
47634,2
47635,1
47636,0
47637,1
47638,2
47639,0
47640,0
47641,4
47642,1
47643,1
47644,1
47645,0
47646,4
47647,1
47648,0
47649,1
47650,1
47651,0
47652,2
47653,1
47654,4
47655,4
47656,1
47657,2
47658,2
47659,1
47660,2
47661,3
47662,0
47663,0
47664,2
47665,2
47666,0
47667,4
47668,3
47669,4
47670,4
47671,0
47672,4
47673,3
47674,4
47675,2
47676,2
47677,1
47678,1
47679,4
47680,4
47681,1
47682,1
47683,0
47684,3
47685,2
47686,4
47687,3
47688,2
47689,3
47690,2
47691,4
47692,3
47693,3
47694,0
47695,4
47696,1
47697,3
47698,1
47699,4
47700,0
47701,1
47702,1
47703,3
47704,2
47705,4
47706,4
47707,1
47708,2
47709,1
47710,3
47711,0
47712,4
47713,2
47714,0
47715,3
47716,3
47717,1
47718,2
47719,2
47720,1
47721,0
47722,0
47723,2
47724,2
47725,2
47726,4
47727,4
47728,2
47729,1
47730,3
47731,4
47732,4
47733,1
47734,0
47735,4
47736,1
47737,4
47738,1
47739,1
47740,1
47741,1
47742,3
47743,1
47744,0
47745,0
47746,4
47747,3
47748,3
47749,3
47750,0
47751,1
47752,0
47753,4
47754,0
47755,2
47756,3
47757,2
47758,3
47759,3
47760,3
47761,3
47762,4
47763,4
47764,0
47765,3
47766,0
47767,2
47768,1
47769,4
47770,3
47771,3
47772,0
47773,1
47774,1
47775,2
47776,1
47777,4
47778,0
47779,3
47780,1
47781,0
47782,3
47783,1
47784,0
47785,0
47786,4
47787,0
47788,0
47789,3
47790,2
47791,3
47792,4
47793,2
47794,1
47795,0
47796,2
47797,1
47798,2
47799,4
47800,1
47801,4
47802,4
47803,1
47804,0
47805,1
47806,0
47807,0
47808,4
47809,1
47810,2
47811,2
47812,4
47813,4
47814,3
47815,1
47816,3
47817,1
47818,1
47819,4
47820,4
47821,1
47822,1
47823,2
47824,3
47825,1
47826,4
47827,3
47828,2
47829,2
47830,3
47831,0
47832,1
47833,2
47834,4
47835,4
47836,2
47837,3
47838,1
47839,1
47840,2
47841,2
47842,2
47843,4
47844,2
47845,1
47846,1
47847,2
47848,1
47849,2
47850,3
47851,3
47852,3
47853,2
47854,2
47855,1
47856,1
47857,3
47858,2
47859,1
47860,1
47861,2
47862,3
47863,3
47864,4
47865,1
47866,4
47867,0
47868,2
47869,2
47870,2
47871,2
47872,4
47873,1
47874,4
47875,3
47876,2
47877,3
47878,2
47879,0
47880,2
47881,3
47882,2
47883,4
47884,0
47885,0
47886,3
47887,4
47888,3
47889,0
47890,1
47891,2
47892,3
47893,3
47894,1
47895,1
47896,2
47897,4
47898,4
47899,3
47900,1
47901,2
47902,2
47903,3
47904,3
47905,3
47906,1
47907,1
47908,2
47909,0
47910,1
47911,3
47912,2
47913,4
47914,2
47915,4
47916,3
47917,0
47918,1
47919,2
47920,1
47921,2
47922,0
47923,1
47924,0
47925,1
47926,4
47927,2
47928,2
47929,4
47930,2
47931,0
47932,2
47933,2
47934,4
47935,2
47936,3
47937,2
47938,1
47939,2
47940,3
47941,0
47942,4
47943,4
47944,0
47945,1
47946,2
47947,3
47948,4
47949,1
47950,2
47951,4
47952,4
47953,1
47954,3
47955,1
47956,0
47957,0
47958,3
47959,0
47960,2
47961,1
47962,2
47963,2
47964,2
47965,4
47966,0
47967,2
47968,4
47969,4
47970,0
47971,2
47972,1
47973,0
47974,3
47975,0
47976,4
47977,2
47978,0
47979,0
47980,0
47981,2
47982,3
47983,4
47984,3
47985,0
47986,3
47987,0
47988,3
47989,2
47990,1
47991,2
47992,3
47993,2
47994,0
47995,2
47996,0
47997,2
47998,0
47999,2
48000,1
48001,4
48002,0
48003,1
48004,3
48005,1
48006,1
48007,1
48008,3
48009,1
48010,0
48011,4
48012,2
48013,0
48014,4
48015,0
48016,4
48017,2
48018,0
48019,1
48020,2
48021,2
48022,4
48023,3
48024,4
48025,1
48026,2
48027,1
48028,4
48029,2
48030,3
48031,4
48032,3
48033,0
48034,4
48035,2
48036,4
48037,4
48038,2
48039,0
48040,0
48041,4
48042,3
48043,1
48044,0
48045,0
48046,3
48047,1
48048,3
48049,4
48050,0
48051,2
48052,1
48053,0
48054,4
48055,2
48056,4
48057,0
48058,4
48059,3
48060,4
48061,0
48062,1
48063,0
48064,0
48065,0
48066,1
48067,1
48068,1
48069,4
48070,3
48071,3
48072,0
48073,3
48074,4
48075,2
48076,3
48077,2
48078,4
48079,2
48080,4
48081,3
48082,0
48083,4
48084,0
48085,4
48086,1
48087,4
48088,1
48089,1
48090,3
48091,1
48092,0
48093,1
48094,0
48095,2
48096,2
48097,0
48098,2
48099,2
48100,0
48101,4
48102,3
48103,1
48104,2
48105,4
48106,2
48107,1
48108,3
48109,0
48110,4
48111,2
48112,4
48113,3
48114,0
48115,1
48116,1
48117,2
48118,2
48119,2
48120,4
48121,0
