Id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
13,0,29.4457503001,14.1226433843,4.20626129372,2.88071227543,3.98117215196,6.41186601372,5.75625989055,6.30906786004,23.0557857261,18.8222760607,25.2648634479,31.1197435764,30.4189582864,32.3320901222,30.3784303136
14,2,17.0699164699,40.7422273098,5.89987015616,2.86925511821,3.22687331021,6.42183209796,6.76102970556,6.745172866,28.7488054558,36.8438932675,37.8418581998,31.2476452928,9.43521998767,13.2142360547,32.2205785431
15,2,26.7455456913,13.7334898537,4.6306381795,4.43078454933,5.17163061571,6.50077701724,5.35132231452,6.73252721065,28.5783711057,23.1312499558,20.7669860343,32.2678196263,31.5611722944,30.7513846686,28.0494956037
16,1,26.9885546365,21.6999605187,3.84322199623,4.17362407508,4.90835533121,6.0691823797,6.20969608778,6.16791465778,21.2946196892,35.5720698341,30.6906610229,26.8426925565,37.4409954717,25.9534118971,24.3957159995
17,1,21.9907814772,19.8294632816,4.88603504717,3.95718495859,3.88291066774,6.15463347271,6.14832320906,5.1020369577,9.28222958123,19.5815194901,29.9322138034,27.8872309817,28.4924228026,39.02599149,14.4637447072
18,2,26.4207240961,26.5672273854,5.11855546027,4.08359429575,5.14107554074,5.0646109407,5.61256876869,4.52506227205,3.72763702946,37.459816738,23.6312637036,15.6580017791,42.0216103882,39.4783381044,33.1876417261
19,1,25.6529845409,36.2690951408,2.88508173762,4.29923751753,4.94252386885,4.92805353561,6.7749525641,5.8512520333,17.4885988207,24.6006865388,38.0303177662,14.2934294483,22.0135658018,15.2740321274,23.9769006917
20,2,26.1370564655,32.7668892326,5.07538476492,4.50471425728,4.29694806911,5.94342598762,6.14886793509,6.65280523212,27.5112659201,28.1487612728,29.9389124035,25.3320302687,17.2521296941,18.0526194619,17.5050153842
21,1,33.016588869,32.3200616378,4.37038730235,3.93871343196,3.89639991351,5.18550554749,6.04349493358,5.96086618933,18.7833741907,31.8966745048,28.6541665325,16.8971855814,28.4121611526,22.1518043178,28.3560304181
22,1,25.2336749201,25.8892790787,3.29190555591,4.26267120796,4.60211837317,5.70769396729,6.30402570961,6.34680278634,23.5333540722,32.2539285083,31.8710756677,22.5854882226,32.8453603292,20.0691281558,30.7349393445
23,2,18.985432547,25.1543668305,5.28208520974,5.18283470075,4.71906215333,5.48848477079,5.09786470937,6.09062369938,20.347145511,30.6162932268,18.1185601154,20.1311828776,32.0442909719,30.8211912248,21.9956057248
24,1,26.1713716341,12.6628726221,4.08263887582,4.9958213809,4.46727113097,6.84370436654,5.90167075524,6.86549915417,30.3865270995,36.6402029834,26.9600532236,36.844007255,40.3254493029,27.3010405314,33.6976250148
25,0,26.4503843816,16.6348274837,4.2963013431,5.39660595214,4.08203468732,6.30725065626,5.84559095215,6.23603048967,22.1395247316,17.2652021333,26.3012691002,29.7891286393,27.2872862931,31.3328987639,29.5398297743
26,2,25.0959266239,24.8576535287,6.09298087924,2.57333621425,3.72881707636,6.12131215223,5.40180621108,5.86623792147,17.6641958148,22.9133280431,21.3098458624,27.4781802634,21.5998281077,35.6482437171,19.6783365744
27,2,23.0270440411,43.8962039979,5.95167968819,3.72984341241,5.14924652051,6.62353416634,6.93399481413,7.23618534513,35.6138268125,40.9038789231,40.2106196028,33.8789226511,5.66863525082,6.07268711086,28.4555072904
28,1,27.069796751,27.3559637079,4.77840788827,4.55224208406,4.31159838285,5.66643267944,5.67043481158,6.37837068112,23.9350610093,35.3508112647,24.2841664727,22.1161771091,31.8209140092,24.0054776822,27.2588104143
29,0,25.7008076926,37.2058295125,4.43359316308,3.22189028973,3.92356766004,4.98728866121,5.78711119543,6.82724143705,29.8626741033,30.6437915413,25.6209915086,14.8807659887,20.5884826961,11.9366463169,20.6176344037
30,1,27.2027373186,30.0540959777,4.33277687827,2.66911114719,4.67529925388,5.17128923246,5.41117542325,6.74039679178,28.6843973741,36.3923101754,21.4111549815,16.7499501241,32.2392915499,17.9660782547,25.212056212
31,1,20.787480647,40.8405104606,4.34811585319,3.6728975079,4.50076558663,5.14242494298,6.53463262641,6.37136544113,23.845746048,22.5313519915,34.8317590824,16.4522520926,11.0161469853,11.9328288393,33.7814025808
32,2,23.5640611636,50.865183327,5.79425513196,3.66770607861,4.46596580935,5.42795377666,7.30824900113,5.07345757243,8.99142020276,31.5661790662,45.5408389828,19.4703999999,5.52631692199,18.0359252208,15.0561052915
33,0,31.9961598694,36.9273011247,4.91286838231,3.51715660275,4.35345794842,4.85048082105,5.16492999695,7.15330749537,34.4212565869,16.8669152899,18.8068373937,13.5348819938,9.8996802221,12.0100605645,20.6142854802
34,1,30.7484736105,16.5152902033,4.1680899204,4.50448016924,4.06457874088,6.35380750385,6.39220776008,5.22637060185,10.5663981314,28.6535956906,32.9906555683,30.3785875943,38.1566490034,37.532871582,20.8598963403
35,1,28.8974041983,22.2852886164,4.27969391453,4.30210676726,4.48069804145,6.05702279752,6.32614070294,5.59881747372,14.5982055675,27.6701021273,32.1503917137,26.6952429681,32.0040418178,31.2548753445,22.8923030352
36,2,24.3681044901,31.7435184431,4.77763197303,2.80545368473,4.92791838284,5.80858753704,5.92260476685,6.94378896991,31.4676537222,26.4610734023,27.2075827447,23.7474069738,17.6805196866,15.5718508993,22.9971459691
37,1,27.7245440949,29.3001544719,2.98860350189,3.64547535917,5.56451424224,5.25032028445,6.17416938223,6.46510435284,25.0490227566,32.5361517625,30.2507030808,17.5735808877,32.0749353808,16.2747308125,29.4117887572
38,2,30.4070033798,25.2406355557,5.29884497806,3.77433664889,4.43448298811,5.54243733436,4.1267996807,7.52493189569,39.8760484983,32.0310050668,9.16081112493,20.7263294037,28.2933656406,18.9840841608,21.7760198384
39,1,21.3125611855,37.8202644035,3.63019360596,4.42190958774,4.46300972575,4.87906895983,6.7453799591,5.50748873915,13.5838806755,25.0583267858,37.630486313,13.8130317132,20.9948789265,18.5458439655,36.9349533815
40,0,30.4016297572,5.5248355088,3.31994200998,4.02037716194,5.23093532112,6.13379347316,4.44729109577,7.09951118149,33.6545074796,15.5343673195,11.9087336108,27.6311401698,38.5099470064,31.1269603342,32.2900906609
41,1,21.0705739876,22.211534107,3.87315119936,2.3412562492,4.82213509131,6.13216775325,6.16696102223,6.45770652356,24.9534220079,34.7899923701,30.1617437701,27.6111991523,34.9893385187,23.2956683428,16.342806911
42,2,27.1450408564,26.1656949363,5.94251762434,4.7066530536,5.45354449165,5.71333493296,4.22440605637,7.13771446773,34.1984162864,36.566033892,9.97594204946,22.6499138546,29.596263356,24.403811299,17.1423311838
43,2,16.1230161136,30.0592848535,4.73226199199,4.15856118421,4.54211042126,5.07268275725,6.30750176847,4.14254798139,0.412152241651,24.0765662961,31.9149140796,15.7398281541,29.4850874014,36.9857622638,33.730655436
44,0,27.0063133378,6.21895673847,4.94097451567,4.05158896116,4.98702990319,7.37763946188,5.82653858932,6.5600503186,26.2857086461,17.535315892,26.0788874532,44.4372818279,28.8981237554,37.8231227988,14.6788427529
45,1,28.312155994,36.7084966987,4.76820906884,4.93564079352,5.31639211408,5.31512432073,6.36699865432,5.90521073095,18.1229622405,26.9600096437,32.6690073845,18.2582643432,18.5897628543,20.2417046816,18.4625315393
46,0,30.8082387689,11.1657199049,3.36517788237,3.58004156916,4.9634780478,5.45958228355,4.50416842649,6.51959046358,25.7565082764,18.4314969176,12.4178687345,19.8147565093,40.5175430334,32.5088033256,32.3738480254
47,2,26.1526647145,37.948199652,5.73523228695,3.78489509411,4.53390800415,6.28392258352,6.55994694684,6.62148695127,27.0955379094,34.000959066,35.1632394657,29.4954008341,12.2139954084,16.1434925803,32.3225628818
48,1,31.2074452565,18.7398005663,3.43552701449,3.5003194843,4.00687032498,6.28170034197,6.07635290072,6.73044802133,28.5503790313,38.3679606819,29.0524000944,29.4674769847,40.1629590756,22.2790731178,20.6929770216
49,2,23.7974707534,30.0046379578,5.67309586316,4.17385300081,4.71998577861,5.24760853959,5.35296757602,5.4248761132,12.6807293071,38.4248478153,20.7845973903,17.5451131832,34.8243681351,33.4716304628,21.7610153043
50,0,22.7979463866,14.4322852062,4.69723752227,4.65737031944,4.56772948766,6.32967296887,5.29993359049,6.46925492729,25.1027077777,24.7980388202,20.2196315839,30.0724776912,33.9553484497,32.8842215198,31.2489883107
51,0,24.0248066023,4.5719254327,4.09588069194,5.31413912112,3.63048302135,6.50481410274,4.30052406481,7.31224001158,36.7203024504,22.1632588596,10.6248427523,32.3203243096,40.1516901471,31.7043294899,19.4296573169
52,0,26.7976524838,19.4152436588,3.88799861625,5.15037925533,5.17660918391,6.11997033398,5.39593849143,7.36259565521,37.4592632457,20.5104530529,21.2464877236,27.4617546872,24.9972790865,18.6008927154,21.4651197184
53,0,29.5116363105,11.3045883294,3.48390889605,3.85985551881,3.98694818704,6.02875239311,4.53930016474,7.49916741439,39.4889603726,17.8849187507,12.735581506,26.3535732158,32.9532300227,23.3205749543,31.6054643069
54,1,32.5848528147,20.7736954356,4.30930128372,3.47874625572,3.97893291677,6.13724534133,6.11071982699,5.96679430535,18.8540827459,26.5128897678,29.4712323243,27.6734981781,31.3201056709,29.9701394481,23.4456826829
55,2,20.4984612579,35.8793909845,5.68928631481,4.06174349849,4.73648081529,6.53239568142,6.11437334598,7.68145607523,42.2562158993,37.0394611974,29.5158969344,32.679911137,11.654364319,7.95572065598,29.7858233331
56,1,27.1075394339,14.374899489,4.14203361799,4.29972289628,6.03191218835,6.87420867211,6.30616091991,6.37857054082,23.9376106077,41.9041830261,31.8980010682,37.2624626661,43.3457771101,29.7162019178,25.5023138386
57,1,24.0734841205,42.8628412829,4.78425738155,4.17092533395,3.51964207293,4.91236463327,6.45805544592,5.99019578262,19.1338939776,22.6360107647,33.8368156629,14.1390440886,10.5912294446,15.2351849252,26.5650923632
58,0,25.3704025185,22.6995841137,3.67348533352,4.78789145716,4.26334559401,5.45700697594,5.8307403144,5.97516381781,18.9540311132,18.5910028982,26.1278681343,19.7866429338,28.7020995057,27.5830998603,20.5435487561
59,1,24.0592662755,27.9701268017,4.03880936152,5.61847146021,5.23955391242,5.46550641558,5.6961088295,6.7396785609,28.6747155677,34.5546250146,24.5759913178,19.8794781772,31.7943974805,18.1186012543,21.0964708505
60,0,25.302488016,10.5002681262,4.29926264461,4.17183057116,3.88085158586,6.54348459682,5.12727850293,6.99283235775,32.1511528471,20.6159729707,18.419320367,32.8249084672,32.7245533451,30.0203379957,29.2017593293
61,0,20.1112349762,15.3544938952,4.50420635952,3.97581080606,4.39334454269,5.50559455045,3.52449680197,7.47957194475,39.1954449402,17.845808836,4.5524132274,20.3192891524,30.6988449744,24.8005328821,31.05722265
62,0,26.8105922205,8.4792580521,4.27109127616,6.0409875957,5.22325710478,6.56550674394,5.03166109983,6.90171474549,30.8851148916,20.6151571969,17.4479489439,33.1135966031,35.1697870028,32.3656500588,26.9257930189
63,0,23.5818019192,21.669329979,3.38559375745,4.22101208855,4.81974106929,5.63133337926,5.797994009,6.46850848837,25.0930505276,15.1925662394,25.7470700487,21.7196334268,25.1936652324,23.588351692,27.908666819
64,1,21.1258471682,36.9665189012,3.16248805628,4.99903381888,4.57488556973,5.09982300607,7.12595847058,5.24230481884,10.7332082772,22.7078646232,42.9096196448,16.0159124917,20.0552183689,19.1953729734,28.127058986
65,1,26.4693831128,8.53038640267,3.96294930203,4.03469813148,4.14076078738,6.97922324085,5.46445148235,7.37836412301,37.6917055952,33.4716733725,21.9905655233,38.717274844,40.1311377428,25.7829138807,24.2911630363
66,2,29.2279541689,24.2285630655,5.68590337301,2.91818562802,4.49131018559,5.85125034259,4.31035900814,7.32516848484,36.9095417949,29.1341090619,10.7095302994,24.2448483701,25.2593000893,22.9651438909,33.3325013297
67,2,22.9458972986,33.8293790663,5.40083245616,5.32033671822,4.84634427027,6.07825685552,6.22560953811,6.59334943617,26.723705251,29.1036824388,30.8885496413,26.9529242001,15.4479730549,18.8243167671,27.1176812376
68,1,24.1453709398,10.0367643779,4.42036489046,4.32986094701,4.83281977746,6.88028248741,6.28594654245,5.42895433709,12.7249936577,30.2533342293,31.6434594549,37.3460049049,41.7966482067,41.4959489379,29.2522648145
69,0,24.0377509861,26.2861336294,3.88678128735,4.19698931326,4.97833898332,5.02660887581,5.39769126804,6.36731280275,23.7941207916,16.1135585726,21.2654065454,15.2745145888,24.1450376337,23.1994436689,21.615114375
70,2,26.6160085896,23.0939315143,5.24441028713,4.57855803873,4.02235295489,5.95378647204,4.81451285603,7.21692115289,35.3353993905,17.4926581762,15.3098695612,25.4552911531,18.3711196634,22.7264805175,15.9569218326
71,2,24.5996180874,4.66822324339,4.06267794243,4.84411795773,4.44390634083,6.85512744097,4.40446108586,7.93736650701,46.2532355302,23.9836727789,11.5296129772,37.0004900304,36.5589851545,24.8761074242,31.8906742515
72,1,30.6145236177,38.9965967469,4.22269280535,4.21284081001,5.32929807335,5.47339707874,6.76327463664,6.34367144998,23.4936159288,21.4859263266,37.872219331,19.9657933799,10.5194531016,12.6212933872,24.9637088482
73,0,16.2340358333,29.8548992168,3.50057129505,4.33097343853,4.00219637107,5.02833452904,6.16818027011,5.85370319301,17.5172895354,9.68640547817,30.1767833649,15.2918659343,17.1751503543,22.7122097471,23.710525497
74,2,25.4254517909,29.1519332724,5.791095424,4.53990255633,4.55697462704,5.64628640861,4.91273679773,6.74205730312,28.7067851421,30.2919263454,16.2653183641,21.8882680064,23.5235712131,24.5789603498,23.4712384259
75,0,20.6712498949,40.6535472457,3.07722508212,4.9463581917,3.88034364927,4.34369177206,7.04256191276,4.70831310543,5.41966076225,15.5451347305,41.7280138154,8.87537600907,16.0593589254,20.4269747083,23.1982391936
76,1,25.9036968055,17.4012700796,4.61155235343,4.6856049832,4.78909388942,6.28222630593,6.23267694094,5.11235780272,9.38765076652,19.8458786005,30.9765973705,29.4740851574,30.8867430896,39.5850701538,19.4452088623
77,0,26.1157134193,9.6550093418,4.3689047915,4.01073205143,4.52757205194,6.22237830703,3.5978203093,7.99852709885,47.2278842145,20.4789561609,5.07464649834,28.7257095942,32.5763101197,22.7573241391,20.0050299722
78,1,29.1743627208,24.834195136,3.77362841603,4.67956824052,4.51410611803,5.94031696327,6.35890499806,6.17428791365,21.3732797042,32.5747700456,32.5660082946,25.2950834225,32.6484823229,23.3042332274,25.1725468349
79,1,19.7795046234,33.4370970706,3.57802814854,4.69543775778,5.6140118672,4.62608973936,5.91902836168,6.08351818888,20.2606420179,32.6692664926,27.1652322667,11.408424075,31.5658746455,18.4585487059,16.2325848717
80,1,25.8854840498,33.5461681903,3.38187093639,4.63390874346,5.26365293075,5.48785096116,6.87306716055,5.90845571884,18.161297445,25.0267176976,39.3693877137,20.1242259703,21.3727752582,17.5405639025,19.7004550605
81,0,27.8717462141,10.528096202,4.4873722355,4.0652189401,4.29137447759,6.17116282735,4.82619520858,6.44016704635,24.7272000484,25.7414172094,15.4224957117,28.0909684401,40.6309922216,35.9671107383,21.0462632291
82,0,30.1966038626,15.7238875201,3.50495051836,3.78334798177,3.6665974348,6.13835681948,5.84873821775,6.39206618956,24.1099586352,14.410670032,26.3380742601,27.6871422416,27.964972514,28.6007906906,22.9769498959
83,1,13.2576881534,31.6970790113,3.78951176904,4.67014282311,4.28979931433,5.19983769771,5.966159371,6.5844995306,26.607082532,27.7756724644,27.7253931605,17.0460298809,24.9977838333,15.9182748175,25.4492607038
84,2,28.8041875595,38.4047031622,5.88322595469,4.10206146911,4.41690898254,6.67315553326,6.94296547856,6.58695055369,26.6393660603,37.3147179769,40.3351051567,34.5387225695,10.9991945127,15.7901793245,14.8079133549
85,0,22.8366525347,15.457796704,4.7352153305,4.36831622554,5.07318911211,5.80736352738,4.80651390331,6.21531867923,21.8816347479,31.0297770896,15.232911423,23.7331889375,41.7510514119,35.1394825569,24.285983553
86,0,17.5796271048,25.4363202191,3.92608204257,4.19258207047,4.51306909636,4.84750951101,5.14705523544,6.2916395123,22.8361762163,16.3979463329,18.6225131171,13.5060662577,26.5266418529,24.9715392491,19.2113085356
87,0,25.3829520449,12.7190556919,4.67841827202,5.73819494616,4.9187783287,6.52048598661,5.43409094561,6.43080020943,24.6066397971,22.7333008823,21.6596799255,32.5244553,33.0822933655,34.1711413268,29.8587885509
88,1,29.7941614201,19.7754025358,3.28282175807,3.70734759879,4.46828943722,5.99268557641,6.0052047149,6.52830807376,25.8702547694,34.6675125681,28.1928191882,25.9199982161,39.1036618574,23.2629399095,26.1636404205
89,1,27.1215908805,36.3882868896,4.07566385764,5.51253557064,4.62090307737,5.2535365366,6.62681149129,5.87695854242,17.7900901728,24.892777656,36.0449660614,17.6073639398,18.8206247682,18.1136183866,22.108343962
90,2,26.1939934001,18.7846328357,6.03199737856,3.39082249993,3.71081503997,6.5958730297,5.19470341918,6.46046073125,24.9890013236,11.5401174914,19.1152791336,33.5132588224,15.1034191402,35.2953359827,26.938166191
91,2,22.269759764,29.5018183176,5.89401895997,3.79692280558,4.49850413599,5.53279277117,3.49843361926,8.08432530167,48.6077640467,39.6764945259,4.36937330874,20.6195136471,26.1823371934,12.9350662983,22.2906564699
92,1,17.3931745338,15.9111032767,4.40348751498,3.53562186025,4.55922209863,6.50266539519,6.50087494349,4.9743144474,7.9952526851,29.4801381715,34.3917105512,32.2923750403,38.5869440612,40.1350525471,27.1229358341
93,0,24.5941255886,27.2755692082,4.25831017322,5.26293681719,4.79356065336,5.25538558692,5.20123901392,6.92104556328,31.1523201526,19.6786128217,19.1832228003,17.6267954656,22.1680293497,18.7891516535,18.3583020265
94,1,24.7089372395,30.5932294046,4.92258914338,2.21041528242,4.07761395914,5.69384671423,6.19471730963,5.81317966548,17.0445062867,30.7346493045,30.5048580666,22.4276082036,25.8762875163,26.0027273537,21.5186563245
95,0,33.5731714263,13.5913339639,4.56232627573,3.95483095952,4.56969556568,6.76037684106,5.96559898935,6.32894090272,23.3069414137,16.6490505019,27.718706822,35.7104128316,26.1982770142,33.2432659231,22.7864804241
96,0,18.7747051496,16.1652641746,2.65709409112,5.05534528255,3.73784725005,5.31934164977,4.93468026133,6.88331486703,30.6314720222,15.9028653977,16.4814048019,18.3031133854,33.4313545807,23.6659127087,27.6032248219
97,1,21.4880830471,14.259196666,4.58691508522,4.42726683177,4.61024537945,6.59393834691,5.71124115499,6.47359537419,25.1588855323,19.2737591259,24.7486110507,33.4877407212,28.2299569583,32.016376776,25.0395702646
98,1,22.3530884935,34.3300129405,4.5542525407,4.4689217526,3.45112138058,5.25736902766,6.526437095,5.19278776398,10.2164932253,28.7694974325,34.7247166754,17.6476468914,25.0321773998,26.2126603807,23.7377907098
99,2,25.8615984927,30.7807493528,5.01549549711,4.88265647486,4.36818205871,5.04268773293,5.36429614043,6.01002222191,19.3718155714,32.6703630956,20.9060086025,15.4364173702,30.5445011256,26.1254256662,33.1427464423
100,1,17.9695430815,31.2821288827,4.06453130057,4.56723595464,4.47806364981,5.80965713119,6.78763906839,5.80812930061,16.9858144362,26.3526008433,38.2023796431,23.7598337803,22.2723536458,21.7982187237,22.4624695793
101,2,32.307999013,43.2708315665,6.01372639989,3.59619719313,4.18113663724,6.48691774107,6.70169794592,7.23649623862,35.6183262752,39.479470468,37.0430908787,32.0878195778,6.27537656256,7.31052228354,24.5312249245
102,1,29.1315908346,20.027515767,3.99691478786,3.05742119859,4.51362686368,5.94843726226,6.28845750258,5.28705753529,11.204425845,25.1675328269,31.675033282,25.3916236615,34.6072871314,34.4800490099,22.3984011899
103,0,22.0170843769,14.5603319379,4.39619742538,4.43430788287,5.37584154127,5.87098084251,4.79476940236,6.57795712759,26.520968436,26.9408304217,15.1201491421,24.4761338515,38.7773749949,31.6837481777,30.1671010423
104,0,20.6473242992,31.5135054725,5.12195572728,4.00016037637,4.25535433447,3.48587221624,3.07432989052,6.724949376,28.4763925732,22.2513970123,1.58183979608,2.15902290637,27.7026390713,23.214831204,28.5001812623
105,1,24.4270842478,32.7067918291,3.03402480606,4.40434712113,4.42056764527,5.22440952419,6.67337872716,5.92600770836,18.369015823,27.6199363204,36.6643191565,17.3021726749,26.1842163335,17.6053345927,24.288121604
106,2,26.2528535531,25.6070495323,5.16130844706,4.65033258591,4.67889807135,5.15269324183,3.84218442684,7.33681880752,37.0803586779,42.6813734394,6.89271669016,16.5579654428,38.9827766671,20.2458189178,20.0151001303
107,0,32.1312619011,27.0588173524,4.14187108198,4.67390601653,4.20974463469,5.84015174301,5.70536924001,7.25203933027,35.8435229113,21.682871851,24.6815736852,24.1150901798,19.1789474584,14.4727270327,22.8044419865
108,1,27.6707434159,10.0592735897,3.39406375659,4.68936813844,4.94307915875,6.85905336826,5.89726756196,7.01157413538,32.4136203195,43.5214480781,26.9081002177,37.054330907,48.5467164274,25.8296830928,21.9243804755
109,0,13.7823481176,42.277460845,4.17712110999,5.19562901288,4.8908048398,2.73876527436,5.66357524961,4.86715137003,6.94061092232,14.9155628029,24.2064201283,-2.49144697358,18.8953821702,23.8483346974,19.1987184667
110,0,25.0296796457,19.0898818974,3.76042803893,4.0816055874,4.23011968111,5.73860997881,5.69153560847,6.15560412165,21.142910566,16.4977655973,24.5239131028,22.9393622873,28.835820064,29.1449662068,27.6605906656
111,0,32.2653091541,36.7431808438,4.39262859737,4.50834423028,3.1106646301,5.4704019305,6.14303126655,7.0538937749,33.0088658512,20.1016013614,29.8671686622,19.9330150797,9.76289768658,9.56731284578,18.3190243656
112,1,26.2382160376,34.2292380577,4.52601677893,3.58089750091,5.47120548869,5.15346308517,6.19273509421,5.7624298239,16.4570459389,29.8918300713,30.4803034674,16.5658995686,25.2675479134,22.6226041844,23.5911043087
113,1,26.6115345798,17.8959573859,3.74133890092,4.83799008529,4.09866720165,6.3723907445,5.9778381893,6.76047305576,28.9554444012,34.601612445,27.8648849378,30.6150815991,37.2612941559,23.6240566239,34.7002678027
114,1,27.9907286036,19.1808899298,3.00944021848,3.58609520768,4.03602105769,5.89294453732,5.72104602154,6.89783471309,30.8315721926,39.8001294616,24.8607031009,24.7345131183,43.4097307689,20.1405873559,24.2871841436
115,2,17.8537408609,30.222396164,5.33333837531,4.54801722622,4.47461231518,6.40294375269,6.30445910533,6.65018188621,27.4763675832,30.5830462275,31.8765401311,31.0054064986,18.1962486958,20.3823790113,24.6055416349
116,2,27.9754284649,26.0698203585,5.00410932532,4.49293876654,4.39747357959,5.55113732379,6.08214248776,4.77391403545,6.04170368138,18.991997098,29.1227927618,20.822843386,25.6561725626,37.4219846267,26.5074632831
117,0,22.1396992843,12.4079088318,4.22630594043,3.20723478273,5.1204750834,6.53391742,5.49018326356,6.7597756098,28.9460147584,19.5995606326,22.2724477878,32.6997946498,30.6838131486,30.0527853786,24.1033492395
118,1,19.4203863356,7.7089314234,4.30579387361,4.18148012634,3.95564820187,7.06496600952,5.7125553316,6.80198609057,29.5184632399,25.1033876499,24.7636239369,39.9214625141,35.5908544139,32.6238424762,21.0173401111
119,2,23.069772355,25.1246131033,4.78703611254,3.18982095992,3.08290926953,4.75082518445,4.46094273215,6.17248723792,21.3510471658,47.1480000286,12.0303455798,12.5780577316,49.191121877,29.0535872518,25.5303699522
120,0,21.1141302218,22.7482335264,3.85265517617,4.85617998509,5.36753748969,6.43868871908,6.04483824968,7.49134469354,39.371693781,13.6601183939,28.6704049851,31.4644302197,13.4398794416,13.8431522915,22.7464494146
121,1,22.2236612186,24.2033735316,4.06931369665,3.72765254691,3.75343587562,5.28023128745,5.38462457788,6.26038830098,22.4439101426,41.6399970226,21.1245173651,17.8885602473,43.7917854795,25.44791762,25.2914087939
122,1,24.0530156698,23.0455689833,3.93229908635,4.66752655209,3.80512246556,5.62732918029,5.82119165509,6.10654647278,20.5413582878,38.2239004508,26.0166078056,21.6745515017,40.9596880398,26.4605604879,23.7600281033
123,0,25.2881804556,9.94398327053,3.90522473983,3.92424704274,3.55080266532,6.72425232164,5.57168467363,6.96147428472,31.7135726804,14.6299543674,23.1740056227,35.2232870835,28.1381838707,28.9806162476,29.494974783
124,0,27.376234554,12.4658039182,3.9086058487,5.13130524489,5.03025104159,6.67749559025,6.1868325376,6.14308784948,20.98897679,10.2888452889,30.4072323686,34.5966651562,24.8163094498,33.4432543571,26.4409562922
125,1,21.6226564638,23.3184240524,3.11762502053,3.90154408658,5.00833627072,5.68416859733,6.18553627047,6.22098961401,21.9521602411,34.9464166384,30.3911944736,22.3174904413,38.4229882439,22.7308582496,20.8486891866
126,1,27.4886739821,29.4829586868,4.15677933307,4.83765585719,4.59926387164,5.61335058086,6.29496273274,6.04758058725,19.8246794229,31.1113291739,31.756891327,21.517422542,28.3902859771,22.3159580888,21.1746039517
127,2,28.3173673774,30.9819374006,4.8939863341,5.30695803345,4.82784843579,5.1730367024,6.3691586068,4.218475915,1.04698750896,22.2682881885,32.696516879,16.7680265228,26.1268859959,36.3566875299,20.8087696852
